Date Received,Product Name,Sub Product,Issue,Sub Issue,Consumer Complaint Narrative,Company Public Response,Company,State Name,Zip Code,Tags,Consumer Consent Provided,Submitted via,Date Sent to Company,Company Response to Consumer,Timely Response,Consumer Disputed,Complaint ID
2013-08-07,Debt collection,Credit card,Taking/threatening an illegal action,Threatened to sue on too old debt,,,JPMorgan Chase & Co.,MN,55126,,N/A,Web,2013-08-06,Closed with explanation,Yes,No,482499
2013-08-07,Credit reporting,,Unable to get credit report/credit score,Problem getting report or credit score,,,"TransUnion Intermediate Holdings, Inc.",CA,92114,,N/A,Web,2013-08-06,Closed with explanation,Yes,No,493184
2013-07-23,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,JPMorgan Chase & Co.,MI,48382,,N/A,Fax,2013-07-25,Closed with explanation,Yes,No,454654
2013-07-23,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Astoria Bank,DC,20019,,N/A,Referral,2013-07-25,Closed with explanation,Yes,No,464096
2013-08-07,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",,,,Bank of America,CA,94114,,N/A,Web,2013-08-08,Closed with explanation,Yes,No,482503
2013-07-23,Credit reporting,,Unable to get credit report/credit score,Problem getting my free annual report,,,Equifax,NE,69101,,N/A,Web,2013-07-23,Closed with non-monetary relief,Yes,No,464108
2013-08-07,Mortgage,Conventional adjustable mortgage (ARM),"Application, originator, mortgage broker",,,,Nationstar Mortgage,WA,98665,,N/A,Web,2013-08-07,Closed with explanation,Yes,Yes,482834
2013-08-07,Bank account or service,Checking account,Using a debit or ATM card,,,,Bank of America,NY,11238,,N/A,Web,2013-08-07,Closed with explanation,Yes,No,493185
2013-08-07,Credit card,,APR or interest rate,,,,Citibank,FL,33418,Older American,N/A,Web,2013-08-07,Closed with non-monetary relief,Yes,No,486967
2013-07-23,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,"SunTrust Banks, Inc.",FL,33185,,N/A,Referral,2013-07-25,Closed with explanation,Yes,No,464608
2013-08-07,Credit card,,Cash advance,,,,Amex,VA,23233,,N/A,Web,2013-08-06,Closed with explanation,Yes,No,482835
2013-07-23,Mortgage,VA mortgage,"Loan servicing, payments, escrow account",,,,Residential Credit Solutions,NC,27704,,N/A,Web,2013-07-25,Closed with explanation,No,No,464118
2013-07-23,Bank account or service,Checking account,Problems caused by my funds being low,,,,Santander Bank US,NJ,8857,,N/A,Referral,2013-07-24,Closed,Yes,Yes,464614
2013-08-07,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,AZ,85345,,N/A,Web,2013-08-09,Closed with explanation,Yes,No,484851
2013-07-24,Debt collection,"Other (i.e. phone, health club, etc.)",Communication tactics,Threatened to take legal action,,,Synchrony Financial,NJ,7410,,N/A,Phone,2013-07-31,Closed with explanation,Yes,Yes,475196
2013-08-07,Credit card,,Late fee,,,,Citibank,CA,94523,,N/A,Web,2013-08-07,Closed with monetary relief,Yes,No,488956
2013-08-07,Credit reporting,,Credit reporting company's investigation,Problem with statement of dispute,,,Equifax,CA,90230,,N/A,Web,2013-08-07,Closed with explanation,Yes,No,482474
2013-08-12,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,NJ,7062,Older American,N/A,Web,2013-08-14,Closed with explanation,Yes,No,488098
2013-07-24,Credit reporting,,Incorrect information on credit report,Information is not mine,,,Synchrony Financial,CA,93401,,N/A,Web,2013-08-01,Closed with non-monetary relief,Yes,No,465281
2013-08-07,Mortgage,Conventional fixed mortgage,Settlement process and costs,,,,Nationstar Mortgage,WA,98036,,N/A,Web,2013-08-09,Closed with explanation,Yes,Yes,484852
2013-08-07,Bank account or service,Checking account,Problems caused by my funds being low,,,,Santander Bank US,NY,11106,,N/A,Referral,2013-08-08,Closed,Yes,No,482887
2013-08-07,Mortgage,VA mortgage,"Loan servicing, payments, escrow account",,,,Nationstar Mortgage,SC,29649,Servicemember,N/A,Referral,2013-08-12,Closed with explanation,Yes,No,482544
2013-08-07,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,CA,91709,,N/A,Referral,2013-08-09,Closed with explanation,Yes,No,484871
2013-08-07,Debt collection,"Other (i.e. phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,,,"The Stark Collection Agency, Inc.",IL,60459,,N/A,Referral,2013-08-09,Closed with non-monetary relief,Yes,No,482521
2013-08-12,Mortgage,Conventional fixed mortgage,Credit decision / Underwriting,,,,Wells Fargo & Company,WA,98045,,N/A,Web,2013-08-14,Closed with explanation,Yes,No,488082
2013-07-23,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,BB&T Financial,FL,34668,,N/A,Referral,2013-07-25,Closed with explanation,Yes,No,464825
2013-07-24,Credit reporting,,Unable to get credit report/credit score,Problem getting report or credit score,,,Equifax,PR,940,Older American,N/A,Web,2013-07-24,Closed with non-monetary relief,Yes,No,465296
2013-08-07,Credit reporting,,Incorrect information on credit report,Account status,,,Equifax,LA,71360,,N/A,Postal mail,2013-08-08,Closed with explanation,Yes,No,482487
2013-07-24,Bank account or service,Savings account,"Account opening, closing, or management",,,,Bank of America,AZ,85143,Older American,N/A,Phone,2013-07-25,Closed with explanation,Yes,No,465305
2013-07-23,Bank account or service,Checking account,"Account opening, closing, or management",,,,Bank of America,FL,33012,,N/A,Referral,2013-07-24,Closed with monetary relief,Yes,No,464660
2013-07-23,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,PNC Bank N.A.,PA,18062,,N/A,Web,2013-07-25,Closed with explanation,Yes,No,464145
2013-08-12,Debt collection,I do not know,Cont'd attempts collect debt not owed,Debt is not mine,,,"Receivables Management Partners, LLC",IL,61073,Servicemember,N/A,Web,2013-10-16,Closed,Yes,No,488154
2013-08-12,Credit reporting,,Incorrect information on credit report,Account status,,,"Navient Solutions, Inc.",NE,68510,,N/A,Web,2013-08-14,Closed with explanation,Yes,Yes,488008
2013-08-07,Debt collection,Mortgage,Cont'd attempts collect debt not owed,Debt was discharged in bankruptcy,,,Morgan Stanley,FL,33411,,N/A,Web,2013-08-28,Closed with non-monetary relief,Yes,No,482546
2013-07-23,Debt collection,I do not know,Communication tactics,Frequent or repeated calls,,,"Convergent Resources, Inc.",CA,95954,Servicemember,N/A,Phone,2013-07-30,Closed,Yes,No,464164
2013-07-23,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Bank of America,CA,91702,,N/A,Postal mail,2013-07-24,Closed with explanation,Yes,No,464155
2013-08-07,Student loan,Non-federal student loan,Getting a loan,Getting a loan,,,Discover,MA,2067,,N/A,Web,2013-08-08,Closed with explanation,Yes,No,482552
2013-08-12,Credit card,,Payoff process,,,,Synchrony Financial,ME,4106,,N/A,Web,2013-08-12,Closed with monetary relief,Yes,Yes,488169
2013-07-24,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,JPMorgan Chase & Co.,IL,60630,,N/A,Phone,2013-07-26,Closed with explanation,Yes,No,465325
2013-07-24,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",,,,Wells Fargo & Company,IL,60461,Older American,N/A,Web,2013-07-26,Closed with explanation,Yes,Yes,465331
2013-08-07,Credit card,,Customer service / Customer relations,,,,Barclays PLC,MA,1960,,N/A,Web,2013-08-07,Closed with non-monetary relief,Yes,No,482563
2013-07-23,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,,,Bank of America,FL,33777,,N/A,Web,2013-07-25,Closed with explanation,Yes,No,463917
2013-07-24,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,,,"Retrieval-Masters Creditors Bureau, Inc.",OH,45133,,N/A,Phone,2013-08-07,Closed with explanation,Yes,No,465343
2013-07-23,Credit card,,APR or interest rate,,,,Discover,NJ,7032,,N/A,Web,2013-07-23,Closed with explanation,Yes,Yes,479943
2013-08-12,Credit card,,APR or interest rate,,,,Barclays PLC,NY,11413,,N/A,Web,2013-08-12,Closed with explanation,Yes,Yes,488194
2013-08-12,Debt collection,Medical,Communication tactics,Used obscene/profane/abusive language,,,"Expert Global Solutions, Inc.",PA,15212,,N/A,Phone,2013-08-23,Closed with explanation,Yes,No,488130
2013-07-24,Bank account or service,Checking account,"Account opening, closing, or management",,,,Bank of America,CA,94402,Older American,N/A,Web,2013-07-26,Closed with monetary relief,Yes,No,463174
2013-08-07,Credit card,,Billing disputes,,,,Bank of America,PA,19149,,N/A,Web,2013-08-07,Closed with monetary relief,Yes,No,493187
2013-08-07,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,"Select Portfolio Servicing, Inc",DE,19954,,N/A,Web,2013-09-19,Closed with explanation,Yes,No,482579
2013-07-24,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,Specialized Loan Servicing LLC,IL,60630,,N/A,Phone,2013-07-26,Closed,Yes,No,465326
2013-08-07,Credit card,,Other,,,,Discover,VA,23111,,N/A,Referral,2013-08-09,Closed with explanation,Yes,Yes,482561
2013-08-12,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,Nationstar Mortgage,TX,75401,,N/A,Referral,2013-08-15,Closed with explanation,Yes,Yes,487743
2013-08-12,Credit card,,Billing disputes,,,,Capital One,MO,63130,,N/A,Web,2013-08-12,Closed with monetary relief,Yes,Yes,488213
2013-07-23,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,Ocwen,PA,19464,,N/A,Web,2013-07-25,Closed with explanation,Yes,No,464202
2013-08-07,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Citibank,FL,34695,,N/A,Referral,2013-08-09,Closed with explanation,Yes,No,484877
2013-07-24,Debt collection,"Other (i.e. phone, health club, etc.)",Disclosure verification of debt,Right to dispute notice not received,,,Stellar Recovery Inc.,FL,33912,,N/A,Postal mail,2013-08-01,Closed with explanation,Yes,No,465370
2013-07-23,Bank account or service,Checking account,Deposits and withdrawals,,,,M&T Bank Corporation,DE,19803,,N/A,Web,2013-07-24,Closed,Yes,No,464204
2013-08-07,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,,,Nationstar Mortgage,MD,21044,,N/A,Web,2013-08-07,Closed with explanation,Yes,No,482846
2013-08-12,Credit card,,Unsolicited issuance of credit card,,,,Citibank,FL,33319,,N/A,Phone,2013-08-13,Closed with non-monetary relief,Yes,No,488217
2013-08-12,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,EverBank,CA,91724,,N/A,Referral,2013-08-14,Closed with explanation,Yes,No,488227
2013-08-12,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,JPMorgan Chase & Co.,MD,21042,,N/A,Referral,2013-08-14,Closed with explanation,Yes,No,488229
2013-07-23,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",,,,Bank of America,KY,40022,Older American,N/A,Web,2013-07-24,Closed with explanation,Yes,No,475517
2013-07-23,Credit card,,Privacy,,,,Bank of America,ID,83616,,N/A,Web,2013-07-23,Closed with explanation,Yes,No,464244
2013-08-12,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,MD,21158,,N/A,Referral,2013-08-14,Closed with explanation,Yes,No,488235
2013-07-23,Bank account or service,Other bank product/service,Problems caused by my funds being low,,,,Navy FCU,OH,43204,Servicemember,N/A,Phone,2013-07-24,Closed with monetary relief,Yes,No,464248
2013-08-12,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,JPMorgan Chase & Co.,OH,43232,,N/A,Referral,2013-08-14,Closed with explanation,Yes,Yes,488239
2013-08-12,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Regions Financial Corporation,GA,30114,,N/A,Referral,2013-08-14,Closed,Yes,No,488615
2013-08-07,Bank account or service,Savings account,Deposits and withdrawals,,,,JPMorgan Chase & Co.,NY,11226,,N/A,Phone,2013-08-08,Closed with explanation,Yes,Yes,482852
2013-07-23,Credit card,,Identity theft / Fraud / Embezzlement,,,,Discover,CA,94114,,N/A,Web,2013-07-23,Closed with monetary relief,Yes,No,464257
2013-07-23,Debt collection,"Other (i.e. phone, health club, etc.)",Communication tactics,Frequent or repeated calls,,,"Portfolio Recovery Associates, Inc.",CA,94118,,N/A,Postal mail,2013-07-31,Closed with non-monetary relief,Yes,No,475993
2013-08-12,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Bank of America,NC,27545,,N/A,Referral,2013-08-14,Closed with explanation,Yes,No,488248
2013-07-23,Credit card,,Other,,,,Barclays PLC,OR,97034,,N/A,Web,2013-07-23,Closed with explanation,Yes,Yes,464263
2013-08-12,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,"SunTrust Banks, Inc.",VA,23462,,N/A,Referral,2013-08-14,Closed with explanation,Yes,No,488255
2013-07-23,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,,,Capital One,AZ,85746,,N/A,Web,2013-07-26,Closed with explanation,Yes,No,480723
2013-08-07,Bank account or service,Checking account,Deposits and withdrawals,,,,PNC Bank N.A.,MD,21842,Older American,N/A,Phone,2013-08-08,Closed with explanation,Yes,Yes,482857
2013-08-07,Credit card,,Bankruptcy,,,,Bank of America,CA,95610,,N/A,Web,2013-08-07,Closed with explanation,Yes,No,498169
2013-08-12,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Wells Fargo & Company,MA,1844,,N/A,Referral,2013-08-14,Closed with explanation,Yes,Yes,488258
2013-08-12,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,FL,33409,,N/A,Referral,2013-08-14,Closed with explanation,Yes,No,487177
2013-07-23,Debt collection,"Other (i.e. phone, health club, etc.)",Taking/threatening an illegal action,Threatened arrest/jail if do not pay,,,"Eisenburg,Whitman and Associates",PA,17098,,N/A,Web,2013-09-12,Closed with explanation,No,,461730
2013-08-12,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,JPMorgan Chase & Co.,IL,61362,,N/A,Referral,2013-08-14,Closed with explanation,Yes,No,488259
2013-07-23,Credit card,,Credit card protection / Debt protection,,,,Capital One,WA,98003,,N/A,Web,2013-07-23,Closed with monetary relief,Yes,No,464279
2013-08-12,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,"SunTrust Banks, Inc.",DC,20024,,N/A,Referral,2013-08-14,Closed with explanation,Yes,Yes,488267
2013-08-07,Credit reporting,,Incorrect information on credit report,Account status,,,Experian,OH,45226,,N/A,Web,2013-08-07,Closed with explanation,Yes,No,487129
2013-08-12,Debt collection,Auto,Cont'd attempts collect debt not owed,Debt is not mine,,,Navy FCU,MO,65807,Servicemember,N/A,Web,2013-09-03,Closed with explanation,Yes,No,488271
2013-07-24,Debt collection,I do not know,Communication tactics,Frequent or repeated calls,,,Stellar Recovery Inc.,FL,32189,Older American,N/A,Web,2013-08-01,Closed with explanation,Yes,No,465449
2013-07-24,Mortgage,FHA mortgage,"Application, originator, mortgage broker",,,,Wells Fargo & Company,IL,60586,,N/A,Phone,2013-07-29,Closed with explanation,Yes,No,479979
2013-08-07,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,,,Wells Fargo & Company,TN,37215,,N/A,Web,2013-08-07,Closed with explanation,Yes,Yes,499218
2013-08-12,Debt collection,Credit card,Disclosure verification of debt,Right to dispute notice not received,,,"Dynamic Recovery Solutions, LLC",LA,70094,,N/A,Web,2013-08-30,Closed with explanation,Yes,No,488281
2013-08-12,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,,,"Expert Global Solutions, Inc.",KS,67460,,N/A,Phone,2013-08-14,Closed with explanation,Yes,No,488287
2013-08-12,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,PNC Bank N.A.,MA,2720,,N/A,Web,2013-08-14,Closed with explanation,Yes,No,486979
2013-07-24,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt was paid,,,HSBC North America Holdings Inc.,PA,17814,,N/A,Web,2013-10-17,Closed with explanation,Yes,No,465469
2013-07-23,Credit reporting,,Credit reporting company's investigation,Problem with statement of dispute,,,Equifax,PA,19132,,N/A,Web,2013-07-24,Closed with non-monetary relief,Yes,No,479385
2013-08-12,Bank account or service,Other bank product/service,"Account opening, closing, or management",,,,Receivables Performance Management LLC,CA,92114,Older American,N/A,Web,2013-08-14,Closed with explanation,Yes,No,487004
2013-08-12,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,,,M&T Bank Corporation,MA,1835,,N/A,Web,2013-08-14,Closed with explanation,Yes,No,487298
2013-08-07,Debt collection,Credit card,Communication tactics,Threatened to take legal action,,,JPMorgan Chase & Co.,NH,3064,,N/A,Web,2013-11-03,Closed with explanation,Yes,No,484872
2013-08-07,Debt collection,I do not know,Communication tactics,Frequent or repeated calls,,,"Navient Solutions, Inc.",MA,1089,Older American,N/A,Phone,2013-08-09,Closed with non-monetary relief,Yes,No,484863
2013-08-07,Debt collection,Mortgage,Cont'd attempts collect debt not owed,Debt was paid,,,Bank of America,CA,95609,Older American,N/A,Web,2013-08-14,Closed with explanation,Yes,No,484874
